mearth,earth,mercury,moon,0.01_hhe,0.1_hhe,1_hhe,halfwater,allwater,allfe,10_hhe,20_water,10_water,3_water
2.498868,8179.217854,7472.389204,9014.011943,10698.472844000002,13734.117653,20929.639877,13341.768173,16909.227611999995,6408.880782,,11039.779383375124,10093.71870315466,9291.749218473906
2.50739,8186.783937999999,7479.25618,9022.143709000002,10704.196926,13731.530732,20896.27856,13346.989213,16911.993533,6414.967529,,11045.913258967685,10100.19587376035,9298.492871079952
2.515942,8194.357022,7486.129466999999,9030.282811,10709.924071,13728.944298,20862.97042,13352.212296,16914.759906,6421.060057,,11052.057775022708,10106.682919603136,9305.246266421944
2.524522,8201.937111,7493.009071,9038.429255,10715.65428,13726.358352,20829.715373,13357.437423,16917.526731999995,6427.158371,,11058.211411598098,10113.178224418232,9312.007718724872
2.533132,8209.524212,7499.894997,9046.583048,10721.387555,13723.772892000003,20796.513333,13362.664595,16920.29401,6433.262477,,11064.375520280864,10119.683203236084,9318.778697867518
2.541771,8217.118332,7506.78725,9054.744197000002,10727.123897,13721.187919,20763.364216,13367.893813,16923.061741,6439.37238,,11070.549300534003,10126.196999401642,9325.558308952253
2.550439,8224.719476,7513.685838,9062.912708,10732.84632,13719.469007,20735.496537,13373.545441,16926.664953,6445.488086,,11076.732669811909,10132.719514208293,9332.346446142741
2.559137,8232.327651,7520.590765,9071.088589,10738.569777,13717.853086,20708.286401,13379.249398000002,16930.368113,6451.6096,,11082.926257142175,10139.2513993209,9339.143784461532
2.567865,8239.942865,7527.502037999999,9079.271845,10744.296286,13716.237356,20681.111971,13384.955788,16934.072084,6457.736928,,11089.129976412134,10145.792551809502,9345.950213536087
2.576622,8247.565123,7534.419662,9087.462483,10750.025849,13714.621816,20653.973201,13390.664611,16937.776866,6463.870076,,11095.34303280256,10152.342121746826,9352.764845822385
2.58541,8255.194431,7541.343643,9095.660511,10755.758467,13713.006466,20626.870043,13396.37587,16941.482456999995,6470.009048,,11101.566759488556,10158.901502389157,9359.589127735655
2.594227,8262.830797,7548.273986999999,9103.865934,10761.494142,13711.391306,20599.802452,13402.089564000002,16945.188859999995,6476.153851,,11107.799654389775,10165.469098514875,9366.421396421489
2.603074,8270.474227,7555.210699999999,9112.078759000002,10767.232876,13709.776337,20572.77038,13407.805696,16948.896073,6482.30449,,11114.042340848846,10172.04555504965,9373.262319699028
2.611952,8278.124728,7562.153787999999,9120.298993,10772.97467,13708.161557,20545.773781,13413.524265,16952.604098,6488.46097,,11120.295437204159,10178.63151100331,9380.112559004847
2.62086,8285.782305,7569.103256,9128.526643,10778.719526,13706.546968,20518.812608,13419.245273,16956.312933,6494.623297,,11126.558151987969,10185.226120384408,9386.971231146348
2.629798,8293.446966,7576.059110999999,9136.761716,10784.467446,13704.932570000003,20491.886815,13424.968722,16960.02258,6500.791477,,11132.830400169116,10191.829281508328,9393.838227227989
2.638766,8301.118717,7583.021358,9145.004217,10790.218431,13703.318361,20464.996356,13430.694611,16963.733038999995,6506.965515,,11139.112096882662,10198.440892883827,9400.713438582232
2.647766,8308.797565,7589.990003,9153.254155,10795.972482,13701.704342000003,20438.141183,13436.422943,16967.444308999995,6513.145417,,11145.404554462162,10205.062323115786,9407.598285084854
2.656796,8316.483516,7596.965053,9161.511534,10801.729602,13700.090514,20411.321251,13442.153718,16971.156392,6519.331188,,11151.7062861704,10211.691995084779,9414.491123599006
2.665856,8324.176577,7603.946512,9169.776363,10807.489792,13698.476875,20384.536513,13447.886937,16974.869286,6525.522833,,11158.017207654017,10218.329807896693,9421.391846160812
2.674948,8331.876754,7610.934387,9178.048648000002,10813.253054,13696.863427,20357.786924,13453.622602,16978.582993,6531.72036,,11164.338623985337,10224.977121566579,9428.30186341491
2.684071,8339.584054,7617.928684,9186.328395,10819.019389,13695.250169,20331.072437,13459.360712,16982.297512,6537.923772,,11170.669750053623,10231.633097596128,9435.220300410727
2.693225,8347.298483,7624.929408,9194.615612,10824.788799000002,13693.637101,20304.393006,13465.101271,16986.012844,6544.133076,,11177.010498146035,10238.297631115169,9442.147044944291
2.702409,8355.020049,7631.936566,9202.910305,10830.561286,13692.024222,20277.748585,13470.844277,16989.728989,6550.348277,,11183.360090006521,10244.969891727547,9449.081230865866
2.711626,8362.748757999998,7638.950163,9211.212481,10836.336851,13690.411534,20251.139128,13476.589733,16993.445946,6556.569381,,11189.720510467128,10251.651952219467,9456.025009075956
2.720874,8370.484615999998,7645.970206,9219.522146,10842.115496,13688.799036,20224.564589,13482.33764,16997.163717,6562.796393,,11196.090288317631,10258.342253817962,9462.976756417964
2.730153,8378.227629,7652.996699999999,9227.839308,10847.897222,13687.186727,20198.024923,13488.087998000003,17000.882301,6569.029319,,11202.46933659119,10265.040692533996,9469.936361722324
2.739464,8385.977806,7660.029651,9236.163973,10853.682032,13685.574609,20171.520083,13493.840808,17004.601698999995,6575.268165,,11208.858254033214,10271.747884190836,9476.904461630413
2.748806,8393.735151,7667.069064999999,9244.496147,10859.469927,13683.96268,20145.050024,13499.596072,17008.321911,6581.512936,,11215.256265944236,10278.463002600423,9483.880194644542
2.758181,8401.499673,7674.114948,9252.835839,10865.260908,13682.350941,20118.614701,13505.353791,17012.042936,6587.763638,,11221.664651767212,10285.187377467966,9490.86493882989
2.767587,8409.271377,7681.167306999999,9261.183054,10871.054977,13680.739392,20092.214067,13511.113966,17015.764776,6594.020277,,11228.081954291478,10291.919466584106,9497.857089038107
2.777026,8417.050269999998,7688.226146,9269.537799,10876.852136,13679.128033000003,20065.848078,13516.876597,17019.487429,6600.282858,,11234.509448144885,10298.660593961527,9504.858017226716
2.786497,8424.836358,7695.291472,9277.900081,10882.652386,13677.516864,20039.516687,13522.641687,17023.210898,6606.551386,,11240.946360738551,10305.409935917098,9511.866864691689
2.796,8432.62965,7702.363292,9286.269907,10888.455729,13675.905884,20013.21985,13528.409235,17026.93518,6612.825868,,11247.392602602338,10312.167385514273,9518.883517228349
2.805535,8440.43015,7709.44161,9294.647283,10894.262167,13674.295095,19986.95752,13534.179243,17030.660278,6619.106309,,11253.848084478805,10318.932836072005,9525.907860930081
2.815103,8448.237866,7716.526433,9303.032217000002,10900.071702,13672.684494,19960.729653,13539.951712,17034.38619,6625.392715,,11260.313392394453,10325.706888385532,9532.940516375562
2.824704,8456.052805,7723.617766,9311.424716,10905.884334,13671.074084000002,19934.536204,13545.726643,17038.112917999995,6631.685092,,11266.788433599711,10332.489431649466,9539.981365248706
2.834337,8463.874972,7730.715617,9319.824785,10911.700067,13669.463863000003,19908.377127,13551.504037,17041.840461,6637.983444,,11273.272443114372,10339.279651205392,9547.029558706332
2.844004,8471.704376,7737.81999,9328.232432,10917.5189,13667.853832,19882.252378,13557.283895,17045.56882,6644.287778,,11279.76667483858,10346.078846564267,9554.086442398198
2.853703,8479.541021,7744.930892,9336.647664,10923.340837,13666.243991,19856.16191,13563.066219,17049.297994,6650.5981,,11286.269693101603,10352.885501044528,9561.150438953033
2.863435,8487.384917,7752.048329,9345.070488,10929.168947,13664.870463,19831.300326,13568.926443,17053.275214,6656.914414,,11292.782078499717,10359.700209041568,9568.222162153495
2.873201,8495.236068,7759.172306,9353.50091,10935.007986,13664.098219,19809.508035,13574.981348,17057.882989999995,6663.236728,,11299.304406616984,10366.523559023752,9575.302219407033
2.882999,8503.094481,7766.302831,9361.938937,10940.850144,13663.326018,19787.739691,13581.038955,17062.492010999995,6669.565046,,11305.835250344875,10373.354044467795,9582.389044380145
2.892832,8510.960164,7773.439908,9370.384576,10946.695424,13662.553861,19765.995269,13587.099265,17067.102277999995,6675.899375,,11312.376516212993,10380.193645570876,9589.484688381024
2.902697,8518.833123,7780.583544,9378.837835,10952.543827,13661.781748,19744.274741,13593.16228,17071.71379,6682.239719,,11318.926115636072,10387.040164701739,9596.586868331942
2.912597,8526.713365,7787.733745,9387.298719,10958.395354,13661.009679,19722.578081,13599.228,17076.326548,6688.586085,,11325.485947750682,10393.895573320633,9603.697626160416
2.92253,8534.600896,7794.890517,9395.767236,10964.250007,13660.237653,19700.905264,13605.296426,17080.940552,6694.938478,,11332.054592981029,10400.758373860068,9610.815405296364
2.932497,8542.495724,7802.053866,9404.243393,10970.107788,13659.46567,19679.256262,13611.367561,17085.555804,6701.296905,,11338.63262048673,10407.62914723416,9617.94080514066
2.942498,8550.397854,7809.223796999999,9412.727197,10975.968699,13658.693732,19657.63105,13617.441404,17090.172302,6707.66137,,11345.219936413387,10414.507781423072,9625.073706355504
2.952533,8558.307295,7816.400318,9421.218654,10981.832741,13657.921837000002,19636.029602,13623.517959,17094.790047999995,6714.03188,,11351.816447162539,10421.394164721649,9632.213989967942
2.962602,8566.224051,7823.583434,9429.717771,10987.699917000002,13657.149985,19614.451891,13629.597224,17099.409041,6720.40844,,11358.422059395085,10428.288185744113,9639.36153737499
2.972706,8574.148132,7830.773151,9438.224555,10993.570226,13656.378177,19592.897891,13635.679202,17104.029282,6726.791056,,11365.037334095252,10435.190415768033,9646.51693768332
2.982844,8582.079542,7837.969475,9446.739014,10999.443672,13655.606413,19571.367577,13641.763895,17108.650772,6733.179734,,11371.661521758828,10442.100058601309,9653.679362346295
2.993017,8590.018289,7845.172412,9455.261154,11005.320256000003,13654.834692,19549.860922,13647.851302,17113.273511,6739.57448,,11378.295181270825,10449.017683061822,9660.849397870206
3.003224,8597.859733,7852.261588,9463.788294000002,11011.19998,13654.063015,19528.377901,13653.941426,17117.897497999995,6745.817494,,11384.937566301009,10455.942496746547,9668.02621984707
3.013466,8605.497512,7859.114654,9472.317712,11017.082845,13653.291382,19506.918486,13660.034268,17122.522734999995,6751.74838,,11391.58923364756,10462.87506603092,9675.21041220231
3.023744,8613.142077,7865.973701,9480.854817,11022.968852,13652.519792,19485.482654,13666.129828,17127.149222,6757.684481,,11398.25073511619,10469.815951390661,9682.402552527692
3.034056,8620.793433,7872.838734,9489.399617,11028.858005,13651.748246,19464.070376,13672.228109,17131.776958999995,6763.6258,,11404.920679055454,10476.7636884865,9689.60112037764
3.044403,8628.451585,7879.709759,9497.952117,11034.750304,13650.976744,19442.681629,13678.32911,17136.405945999995,6769.572343,,11411.599619155437,10483.718840061107,9696.80669584204
3.054786,8636.116541,7886.586779999999,9506.512326,11040.645751,13650.205285,19421.316385,13684.432834,17141.036184,6775.524114,,11418.2881041206,10490.681962967055,9704.019852689637
3.065204,8643.788305,7893.469804,9515.080249,11046.544347,13649.433869,19399.974619,13690.539282,17145.667673,6781.481118,,11424.985393274117,10497.652271602568,9711.239774007243
3.075657,8651.466885,7900.358833999999,9523.655895,11052.446095,13648.662497,19378.656305,13696.648455,17150.300413,6787.443359,,11431.691392389568,10504.629653707547,9718.466340543007
3.086147,8659.152286,7907.253877,9532.239269,11058.350997,13647.891169,19357.361417,13702.760354,17154.934405,6793.410843,,11438.407286657995,10511.615327706379,9725.700811100392
3.096672,8666.844514,7914.154937,9540.83038,11064.259052,13647.119885,19336.08993,13708.87498,17159.56965,6799.383572,,11445.131698056482,10518.607845525976,9732.94168293098
3.107233,8674.543574999998,7921.062020999999,9549.429233,11070.170265,13646.348644,19314.841818,13714.992335,17164.206146,6805.361553,,11451.865170184034,10525.60775806922,9740.1895235338
3.117829,8682.249476,7927.975131999999,9558.035837,11076.084635,13645.577446,19293.617055,13721.112419,17168.843895999995,6811.34479,,11458.606970469828,10532.614289446936,9747.443526601783
3.128462,8689.962222,7934.894277,9566.650197,11082.002166,13644.806292,19272.415616,13727.235235,17173.482897999995,6817.333287,,11465.35827477304,10539.628647111156,9754.704939233794
3.139132,8697.681819,7941.819461,9575.272321,11087.922857,13644.035182,19251.237474,13733.360782,17178.123154,6823.32705,,11472.118982788508,10546.65071172958,9761.973634732754
3.149838,8705.408274999998,7948.750689,9583.902216,11093.846712,13643.264116,19230.082605,13739.489063000003,17182.764663999995,6829.326082,,11478.888362891334,10553.679708606664,9769.248808165328
3.16058,8713.141593,7955.687966,9592.539889,11099.773732,13642.493092,19208.950983,13745.620079,17187.407427999995,6835.330388,,11485.666319378623,10560.715523916324,9776.530338823437
3.171359,8720.881782,7962.631297,9601.185346,11105.703919,13641.722113,19187.842582,13751.753831,17192.051447,6841.339973,,11492.45338587001,10567.758696879533,9783.81878180192
3.182174,8728.628847,7969.580688,9609.838596,11111.667224,13641.198532,19168.040145,13758.019997,17196.874971,6847.354842,,11499.248835680346,10574.808458736456,9791.113338648134
3.193027,8736.382793,7976.536143999999,9618.499644,11117.685828,13641.104987,19150.486122,13764.514566,17202.009827,6853.374999,,11506.053826804968,10581.865995919765,9798.415234009586
3.203916,8744.143628,7983.497671,9627.168498000003,11123.707691,13641.011443,19132.948175,13771.0122,17207.146216,6859.400449,,11512.867006873556,10588.92989101894,9805.7229984538
3.214843,8751.911357,7990.465273,9635.845166,11129.732817,13640.917899,19115.426288,13777.512902,17212.284139,6865.431197,,11519.689529274548,10596.001325064311,9813.037850876031
3.225807,8759.685986,7997.438957,9644.529653,11135.761206,13640.824357,19097.920449,13784.016673,17217.423596,6871.467247,,11526.520669997131,10603.079532585143,9820.35899648761
3.236808,8767.467521,8004.418726,9653.221967,11141.79286,13640.730815,19080.430641,13790.523514,17222.564588,6877.508603,,11533.360331732629,10610.164398056506,9827.686312966329
3.247847,8775.25597,8011.404588,9661.922116,11147.827781,13640.637273,19062.95685,13797.033426,17227.707114,6883.555271,,11540.2090372733,10617.256448073995,9835.020342037138
3.258923,8783.051337,8018.396546,9670.630105,11153.865971,13640.543732,19045.499061,13803.546412,17232.851176,6889.607256,,11547.066067624528,10624.35492321256,9842.360295511287
3.270038,8790.853629,8025.394606,9679.345943,11159.907432,13640.450192,19028.057261,13810.062472,17237.996774,6895.664561,,11553.93256075807,10631.460986389204,9849.7073729562
3.28119,8798.662851,8032.398774,9688.069636,11165.952165,13640.356652,19010.631433,13816.581607,17243.143908999995,6901.727191,,11560.807181291984,10638.573240564572,9857.060127079283
3.29238,8806.479011999998,8039.409055,9696.801192,11172.000172,13640.263113000003,18993.221564,13823.103821,17248.29258,6907.795152,,11567.690448176303,10645.692207920009,9864.419094987212
3.303608,8814.302115,8046.425454,9705.540617,11178.051454,13640.169575000002,18975.827639,13829.629113000003,17253.442789,6913.868448,,11574.582262301765,10652.817771007525,9871.784152483426
3.314875,8822.132168,8053.447976,9714.287919,11184.106015,13640.076037,18958.449644,13836.157485,17258.594536,6919.947084,,11581.483136758194,10659.950445137125,9879.15582935274
3.32618,8829.969177,8060.476628,9723.043104,11190.163855,13639.9825,18941.087563,13842.68894,17263.747821,6926.031064,,11588.392358720437,10667.089478421833,9886.533345710512
3.337524,8837.813148,8067.511413,9731.80618,11196.224976,13639.888964,18923.741382,13849.223477,17268.902644,6932.120392,,11595.310439396046,10674.235384020767,9893.917229097293
3.348906,8845.664086,8074.552339,9740.577154,11202.28938,13639.795428,18906.411086,13855.761099,17274.059007,6938.215075,,11602.236669366546,10681.387414168586,9901.306704126704
3.360327,8853.521999,8081.599409,9749.356033,11208.357069,13639.701893,18889.096662,13862.301807,17279.21691,6944.315116,,11609.171557972686,10688.546079896103,9908.702296120307
3.371787,8861.386893,8088.652629999999,9758.142824,11214.428045,13639.608359,18871.798094,13868.845603,17284.376352,6950.42052,,11616.115004442698,10695.711262032772,9916.103879234412
3.383286,8869.258773,8095.712005999999,9766.937534,11220.502309,13639.514825,18854.515368,13875.392488,17289.537335,6956.531292,,11623.066908401386,10702.882841923427,9923.511328214108
3.394825,8877.137646,8102.777543999999,9775.740171,11226.579863,13639.421292000003,18837.24847,13881.942464,17294.69986,6962.647436,,11630.027772461479,10710.061322758405,9930.925160062092
3.406402,8885.023518,8109.849248,9784.550742,11232.660709,13639.327759,18819.997384,13888.495531,17299.863925,6968.768958,,11636.996290558112,10717.245342717284,9938.343965714239
3.41802,8892.916395,8116.927123,9793.369253,11238.744848,13639.234227,18802.762097,13895.051692,17305.029533,6974.895862,,11643.974167335327,10724.436644008929,9945.769541671032
3.429676,8900.816284,8124.011176,9802.195711,11244.832283,13639.140696,18785.542594,13901.610947,17310.196682999995,6981.028152,,11650.959500235871,10731.633250812149,9953.199845142692
3.441373,8908.723191,8131.101412,9811.030125,11250.923015,13639.047166,18768.338861,13908.173299,17315.365376,6987.165834,,11657.95398682095,10738.836897040706,9960.636663794248
3.453109,8916.637122,8138.197835,9819.872501,11257.017047,13638.953636,18751.150883,13914.738749,17320.535612,6993.308912,,11664.956329274855,10746.046230854368,9968.078599423532
3.464886,8924.558082,8145.300452,9828.722847,11263.114379,13638.860106,18733.978645,13921.307298,17325.707392,6999.457391,,11671.967619463507,10753.26236126466,9975.526794266356
3.476703,8932.48608,8152.409268,9837.581169,11269.215013000003,13638.766578,18716.822134,13927.878948,17330.880716,7005.611276,,11678.987159056509,10760.484554186763,9982.980488024785
3.48856,8940.42112,8159.524287999999,9846.447474,11275.318952,13638.67305,18699.681334,13934.4537,17336.055584999995,7011.770571,,11686.0148474696,10767.712691177347,9990.439555998222
3.500457,8948.363209,8166.645518,9855.321771,11281.450699000003,13638.856848,18683.634286,13941.110359,17341.524507999995,7017.935282,,11693.05058455413,10774.946654366497,9997.903874138834
3.512395,8956.312353,8173.772963,9864.204066,11287.624471,13639.478376,18669.301192,13947.894635,17347.456986,7024.105412,,11700.094860014997,10782.186932174238,10005.373943960596
3.524374,8964.268559,8180.906627999999,9873.094366,11293.801623,13640.099932,18654.979094,13954.682213,17353.391493,7030.280968,,11707.1475706402,10789.433403218773,10012.849637723975
3.536393,8972.231832,8188.046519,9881.992678,11299.982154,13640.721517000002,18640.667983,13961.473093,17359.32803,7036.461952,,11714.208026882827,10796.685344117468,10020.330206805033
3.548454,8980.20218,8195.192641,9890.899011,11306.166068,13641.34313,18626.367851,13968.267279,17365.266597999995,7042.648371,,11721.277301316164,10803.94384142834,10027.816769613191
3.560555,8988.179608,8202.345001,9899.81337,11312.353366,13641.964771,18612.078689,13975.064770000003,17371.207197,7048.84023,,11728.354119832293,10811.207571934747,10035.307959002716
3.572698,8996.164122,8209.503602,9908.735764,11318.544051,13642.58644,18597.800489,13981.865570000002,17377.149829,7055.037532,,11735.439550664862,10818.477617182105,10042.804888086008
3.584883,9004.15573,8216.668451,9917.666199,11324.738123,13643.208138,18583.533242,13988.669679,17383.094494,7061.240282,,11742.533488946272,10825.753854147302,10050.30742756096
3.597109,9012.154436,8223.839553,9926.604683,11330.935584,13643.829865,18569.276941,13995.4771,17389.041192,7067.448486,,11749.635250062116,10833.035565618227,10057.814835617883
3.609376,9020.160249,8231.016914,9935.551222,11337.136437,13644.451619,18555.031576,14002.287833,17394.989925,7073.662148,,11756.744734025919,10840.322634491678,10065.326989381363
3.621686,9028.173173,8238.200539,9944.505825,11343.340684,13645.073402,18540.79714,14009.10188,17400.940692,7079.881274,,11763.862996517093,10847.616127716723,10072.844986477516
3.634037,9036.193215,8245.390434,9953.468499,11349.548326,13645.695213000003,18526.573623,14015.919243,17406.893496,7086.105867,,11770.98877807095,10854.914739836391,10080.367479040608
3.646431,9044.220381,8252.586602999998,9962.43925,11355.759365000002,13646.317053,18512.361018,14022.739924,17412.848336,7092.335932,,11778.123130091397,10862.219532882673,10087.895559510189
3.658866,9052.254679,8259.789053,9971.418087,11361.973803,13646.938921,18498.159316,14029.563925,17418.805213,7098.571476,,11785.264799331617,10869.529208911596,10095.427888153026
3.671345,9060.296114,8266.997789,9980.405015,11368.191642,13647.560817,18483.968509,14036.391246,17424.764127999995,7104.812501,,11792.415405297028,10876.845410574828,10102.966155503029
3.683865,9068.344692,8274.212816,9989.400044000002,11374.412884,13648.182742000003,18469.788588,14043.221889,17430.725081,7111.059013,,11799.573125995326,10884.166258853667,10110.508423411497
3.696429,9076.400420000002,8281.43414,9998.403179,11380.63753,13648.804694,18455.619546,14050.055857,17436.688074,7117.311018,,11806.739574082932,10891.49338844962,10118.056373982332
3.709035,9084.463304,8288.661767,10007.414429,11386.865583,13649.426676,18441.461373,14056.893150000002,17442.653106999995,7123.568519,,11813.913504859995,10898.82551185561,10125.608678829843
3.721684,9092.533351,8295.895701,10016.4338,11393.097043,13650.048685,18427.314061,14063.73377,17448.62018,7129.831522,,11821.095385979475,10906.163092582185,10133.165813459687
3.734377,9100.610566,8303.135949,10025.4613,11399.331915,13650.670723,18413.177603,14070.57772,17454.589294,7136.100031,,11828.285680386065,10913.506588652372,10140.728247546533
3.747113,9108.694957,8310.382516,10034.496936,11405.570198,13651.29279,18399.051989,14077.424999,17460.560451,7142.374051,,11835.483717285544,10920.855300153687,10148.295258316948
3.759892,9116.78653,8317.635406999998,10043.540716,11411.811895,13651.914884,18384.937212,14084.275611,17466.53365,7148.653587,,11842.689394842993,10928.209108746094,10155.866722075152
3.772715,9124.88529,8324.894628,10052.592646,11418.057008,13652.537007,18370.833263,14091.129557,17472.508892999995,7154.938645,,11849.903173665214,10935.568469951528,10163.443105951783
3.785581,9132.991245,8332.160185,10061.652735,11424.305538,13653.159159,18356.740133,14097.986839,17478.486179,7161.229228,,11857.124388456492,10942.932690633295,10171.023694556867
3.798491,9141.104401,8339.432082999998,10070.720989,11430.557488,13653.781338,18342.657816,14104.847457,17484.465510999995,7167.525341,,11864.353498288016,10950.302224681564,10178.608953364512
3.811446,9149.224764,8346.710327,10079.797417,11436.812859,13654.403546,18328.586301,14111.711414,17490.446887999995,7173.826991,,11871.5909575682,10957.67752056684,10186.199342097409
3.824444,9157.352341,8353.994923,10088.882024,11443.048227,13655.349462,18316.39404,14118.777393,17496.735829,7180.13418,,11878.835545917007,10965.05732036769,10193.793564427697
3.837487,9165.487137,8361.285877,10097.97482,11449.282057,13656.363636,18304.603269,14125.888788,17503.091416,7186.446915,39719.20635187687,11886.0882755535,10972.442641045718,10201.392665207992
3.850575,9173.62916,8368.583195,10107.07581,11455.519283,13657.377885000002,18292.820087,14133.003764,17509.449312,7192.7652,39623.327115370856,11893.349040631692,10979.83336018394,10208.996516699292
3.863707,9181.778416,8375.88688,10116.185003,11461.759906,13658.39221,18281.04449,14140.122324000002,17515.809517,7199.08904,39528.09896079528,11900.617183047929,10987.228793737917,10216.60441350898
3.876883,9189.934911,8383.196941,10125.302406,11468.003929,13659.40661,18269.276474,14147.24447,17522.172032999995,7205.41844,39433.52107920864,11907.892601971753,10994.628825425956,10224.216234549356
3.890105,9198.098652,8390.513381,10134.428025,11474.251354,13660.421085000002,18257.516033,14154.370202,17528.53686,7211.753405,39339.57844640785,11915.176297597009,11002.03445840811,10231.83301010698
3.903372,9206.269645,8397.836206,10143.56187,11480.502183,13661.435635,18245.763163,14161.499524,17534.903998,7218.093939,39246.27752875726,11922.46761352656,11009.44501097542,10239.454037426884
3.916684,9214.447896,8405.165423,10152.703946,11486.756416,13662.450261,18234.017859,14168.632437,17541.27345,7224.440048,39153.6174992902,11929.766446760457,11016.86036460606,10247.079193169437
3.930042,9222.633413,8412.501036,10161.854263,11493.014057,13663.464963,18222.280115,14175.768943,17547.645215,7230.791736,39061.59059995388,11937.073241231436,11024.280956329894,10254.708925253652
3.943445,9230.826201,8419.843051,10171.012825,11499.275106,13664.479739,18210.549927,14182.909043,17554.019294999995,7237.149008999999,38970.202845351276,11944.387346170366,11031.70611142277,10262.342538530827
3.956893,9239.026267,8427.191474,10180.179643,11505.539567,13665.494592,18198.82729,14190.052739,17560.39569,7243.511870999999,38879.45317882833,11951.7086603319,11039.135713775819,10269.979912382794
3.970388,9247.233617,8434.546311,10189.354722,11511.80744,13666.509519,18187.112199,14197.200034,17566.774400999995,7249.880327,38789.32718264151,11959.038168029152,11046.5707484693,10277.6220580757
3.983929,9255.448259,8441.907566,10198.53807,11518.078727,13667.524522,18175.40465,14204.350928,17573.155429999995,7256.254383,38699.83064279788,11966.37522028098,11054.010543244349,10285.268283240915
3.997515,9263.670197,8449.275246,10207.729695,11524.353431,13668.5396,18163.704637,14211.505425,17579.538776,7262.634041999999,38610.9689944293,11973.719173861648,11061.454432757053,10292.917902940317
4.011149,9271.89944,8456.649356,10216.929604,11530.631554,13669.554754,18152.012156,14218.663525000002,17585.924441,7269.019309999999,38522.721573490875,11981.071545794419,11068.903941106277,10300.572482152587
4.024828,9280.135993,8464.029901,10226.137804,11536.913096,13670.569983,18140.327201,14225.82523,17592.312425,7275.410192,38435.10668370353,11988.430614250921,11076.35731033359,10308.230213354094
4.038554,9288.379862,8471.416889,10235.354304,11543.198061,13671.585287000002,18128.649768,14232.990543000002,17598.70273,7281.806693,38348.110227377256,11995.797353717144,11083.815514541966,10315.892096345864
4.052328,9296.631055,8478.810322999998,10244.57911,11549.486449,13672.600667,18116.979853,14240.159464,17605.095356,7288.208818,38261.72480899765,12003.172194259914,11091.278975497136,10323.558563205435
4.066148,9304.889578,8486.210209,10253.812231000002,11555.778263,13673.616122,18105.31745,14247.331997,17611.490305,7294.616572,38175.96174342768,12010.553960961919,11098.746491039265,10331.228378029902
4.080015,9313.155437,8493.616554,10263.053672,11562.073505,13674.631653,18093.662554,14254.508142,17617.887576,7301.029959,38090.813428104746,12017.94308643044,11106.218486196964,10338.901976479865
4.093929,9321.428639,8501.029363,10272.303443,11568.372176,13675.647259,18082.015161,14261.687902,17624.287171,7307.448985,38006.27849671875,12025.339467848455,11113.6948442758,10346.579237814636
4.107891,9329.70919,8508.448642,10281.56155,11574.674278,13676.66294,18070.375265,14268.871278,17630.68909,7313.873654,37922.34953640328,12032.743532699931,11121.17598454148,10354.2605916548
4.121901,9337.997097,8515.874395,10290.828002,11580.979814,13677.678697,18058.742863,14276.058272,17637.093335,7320.303971999999,37839.02523804482,12040.15517562046,11128.66178757894,10361.94591446518
4.135958,9346.292367,8523.30663,10300.102805,11587.316974,13678.864127,18047.657833,14283.305946,17643.606017999995,7326.739942999999,37756.310077440765,12047.573764783436,11136.151602817295,10369.634537574251
4.150063,9354.595006,8530.745351,10309.385967,11593.723667,13680.44696,18037.843496,14290.691021,17650.36975,7333.181573,37674.196633166976,12054.999725790669,11143.645847735901,10377.326888857866
4.164217,9362.90502,8538.190564,10318.677495000002,11600.133902,13682.029976,18028.034496,14298.079915,17657.136074999995,7339.628867,37592.67766912984,12062.43347980888,11151.144934740752,10385.023390841065
4.178419,9371.222416,8545.642275,10327.977398000003,11606.547682,13683.613175,18018.23083,14305.472629000002,17663.904994,7346.081828,37511.75746489772,12069.874396986177,11158.648216030972,10392.723377964405
4.192669,9379.547201,8553.100489,10337.285683,11612.965007,13685.196558,18008.432496,14312.869165,17670.676508,7352.540463,37431.434384291075,12077.322375249265,11166.155576808082,10400.426731879383
4.206967,9387.879381,8560.565212,10346.602357,11619.385881,13686.780124,17998.63949,14320.269526,17677.450617999995,7359.004777,37351.70672949525,12084.777313192395,11173.666903213258,10408.133335291872
4.221315,9396.218963,8568.036451,10355.927427,11625.810305000003,13688.363873,17988.851809,14327.673712,17684.227325,7365.474774,37272.56176977222,12092.240149077019,11181.183128549179,10415.844145212272
4.235711,9404.565953,8575.51421,10365.260902,11632.238282,13689.947805,17979.069451,14335.081728,17691.006629,7371.950458999999,37194.008897337604,12099.7097387873,11188.703088691076,10423.55796690162
4.250157,9412.920358,8582.998495,10374.602789,11638.669812,13691.53192,17969.292413,14342.493573,17697.788533,7378.431838,37116.035497265,12107.187016888603,11196.227712919392,10431.27575320094
4.264651,9421.282185,8590.489311999998,10383.953096,11645.104898,13693.116219,17959.520691,14349.909251,17704.573036,7384.918915,37038.65060391225,12114.67084569577,11203.755844995525,10438.99631787426
4.279196,9429.651439,8597.986666,10393.311829,11651.543542,13694.700702,17949.754282999995,14357.328763,17711.36014,7391.411696,36961.83646664262,12122.162670551095,11211.288927392196,10446.721139947465
4.293789,9438.028129,8605.490563999998,10402.678998,11657.985747,13696.285367,17939.993186,14364.752111,17718.149846,7397.910184,36885.60713780816,12129.660843233647,11218.82529162963,10454.448508234924
